id,bedrooms,bathrooms,sqft_living,sqft_lot,zipcode,grade,sale_id,date,price,house_id,long,lat,date,sqft_living15,sqft_lot15
8681660060,4.0,2.5,2470.0,5044.0,98155,9,1381,2014-09-29,503000.0,8681660060,-122.271,47.7728,2014-09-29,2790.0,5583.0
3902300350,4.0,2.25,2390.0,8858.0,98033,8,1382,2014-08-06,606000.0,3902300350,-122.184,47.6925,2014-08-06,2240.0,8858.0
6392003490,3.0,1.0,1230.0,6000.0,98115,7,1383,2014-07-23,433500.0,6392003490,-122.281,47.6839,2014-07-23,1570.0,5000.0
3342700465,3.0,1.5,2840.0,10182.0,98056,8,1384,2015-01-23,250000.0,3342700465,-122.2,47.524,2015-01-23,2210.0,9669.0
2592210160,3.0,2.5,2120.0,9307.0,98006,9,1385,2014-08-05,719000.0,2592210160,-122.141,47.5477,2014-08-05,2290.0,11524.0
616000160,3.0,2.0,1770.0,14400.0,98166,8,1386,2014-12-10,381000.0,616000160,-122.337,47.415,2014-12-10,1900.0,14400.0
1687000270,3.0,2.5,2495.0,4400.0,98001,8,1387,2014-05-28,267000.0,1687000270,-122.283,47.288,2014-05-28,2434.0,4400.0
4102000075,1.0,0.75,1170.0,14149.0,98022,7,1388,2014-05-22,275000.0,4102000075,-121.91,47.2653,2014-05-22,1130.0,24513.0
8078460550,4.0,2.5,2740.0,7140.0,98074,8,1389,2014-05-13,651000.0,8078460550,-122.021,47.6334,2014-05-13,2260.0,7035.0
2710600070,2.0,1.0,1050.0,5671.0,98115,7,1390,2015-02-04,439000.0,2710600070,-122.286,47.6767,2015-02-04,1850.0,5243.0
37000435,2.0,1.0,1130.0,5070.0,98146,7,1391,2015-02-14,325000.0,37000435,-122.377,47.5141,2015-02-14,860.0,6300.0
5100401414,2.0,1.0,880.0,6380.0,98115,7,1392,2014-05-02,490000.0,5100401414,-122.322,47.6924,2014-05-02,1340.0,6380.0
5631500254,4.0,2.5,2403.0,6172.0,98028,9,1393,2014-10-07,519900.0,5631500254,-122.234,47.7361,2014-10-07,2380.0,6075.0
8567300140,4.0,2.75,3410.0,35040.0,98038,9,1394,2014-07-23,545000.0,8567300140,-122.03,47.4054,2014-07-23,2580.0,37263.0
98000060,4.0,4.0,5320.0,20041.0,98075,11,1395,2014-07-14,1060000.0,98000060,-121.966,47.5852,2014-07-14,4640.0,17268.0
2205500400,4.0,1.75,1900.0,8250.0,98006,7,1396,2014-05-14,542000.0,2205500400,-122.147,47.5765,2014-05-14,1480.0,8360.0
1726069084,4.0,1.75,1810.0,21650.0,98077,7,1397,2014-12-08,465000.0,1726069084,-122.076,47.7358,2014-12-08,2700.0,29680.0
8682291840,2.0,2.0,1200.0,3900.0,98053,8,1398,2015-03-31,408000.0,8682291840,-122.024,47.72,2015-03-31,1440.0,5580.0
5003600240,4.0,2.5,2060.0,5950.0,98030,8,1399,2014-12-04,292000.0,5003600240,-122.192,47.3631,2014-12-04,2242.0,6406.0
5636000400,3.0,1.75,1250.0,10122.0,98010,7,1400,2014-05-07,253000.0,5636000400,-122.001,47.3277,2014-05-07,1980.0,10175.0
3298700125,2.0,1.0,910.0,4662.0,98106,6,1401,2014-09-05,280000.0,3298700125,-122.354,47.5232,2014-09-05,890.0,6050.0
7880000060,3.0,2.25,2560.0,41346.0,98027,10,1402,2014-06-04,658588.0,7880000060,-122.065,47.4871,2014-06-04,3040.0,35395.0
7811200310,4.0,2.25,1920.0,8910.0,98005,8,1403,2014-12-16,635000.0,7811200310,-122.156,47.5897,2014-12-16,2250.0,8800.0
5255690160,4.0,2.25,2240.0,8300.0,98011,8,1404,2014-10-09,439000.0,5255690160,-122.197,47.7746,2014-10-09,2340.0,8500.0
869700320,3.0,2.5,1260.0,3855.0,98059,8,1405,2014-08-06,300000.0,869700320,-122.154,47.4908,2014-08-06,1310.0,3344.0
6052401631,3.0,1.5,1360.0,13496.0,98198,8,1406,2015-02-05,345000.0,6052401631,-122.314,47.4032,2015-02-05,1900.0,10538.0
5089700260,4.0,2.25,2100.0,8050.0,98055,8,1407,2014-08-12,283500.0,5089700260,-122.193,47.4391,2014-08-12,2190.0,7700.0
9473200105,2.0,1.0,2110.0,4920.0,98103,7,1408,2014-09-24,425000.0,9473200105,-122.339,47.6872,2014-09-24,1390.0,4732.0
6678900140,3.0,1.75,2210.0,8955.0,98033,8,1409,2015-03-19,685000.0,6678900140,-122.189,47.6621,2015-03-19,2210.0,8976.0
9552700550,3.0,2.5,2360.0,12987.0,98006,8,1410,2015-04-21,750000.0,9552700550,-122.149,47.5471,2015-04-21,2480.0,11665.0
2171400218,4.0,1.5,1280.0,8000.0,98178,6,1411,2015-04-16,245000.0,2171400218,-122.255,47.4949,2015-04-16,1420.0,8211.0
9122001231,6.0,3.75,2740.0,6924.0,98144,7,1412,2015-04-03,585444.0,9122001231,-122.296,47.5816,2015-04-03,1940.0,6000.0
6639900012,4.0,2.5,2740.0,7571.0,98033,9,1413,2014-09-17,706000.0,6639900012,-122.179,47.6962,2014-09-17,2880.0,7203.0
8151601090,4.0,2.0,2630.0,9099.0,98146,7,1414,2014-08-01,445000.0,8151601090,-122.361,47.5067,2014-08-01,1430.0,6825.0
6664900260,3.0,2.0,1650.0,6000.0,98023,7,1415,2015-02-19,241000.0,6664900260,-122.353,47.2904,2015-02-19,1870.0,6000.0
7663700030,2.0,2.5,1770.0,7155.0,98155,8,1416,2015-05-03,1180000.0,7663700030,-122.285,47.7345,2015-05-03,2410.0,10476.0
952000055,3.0,1.0,1500.0,5750.0,98126,7,1417,2015-02-06,530000.0,952000055,-122.376,47.5677,2015-02-06,1500.0,5060.0
4292300024,3.0,1.5,1430.0,12199.0,98133,7,1418,2015-03-02,350000.0,4292300024,-122.33,47.7352,2015-03-02,1490.0,8196.0
8073000550,4.0,3.75,3190.0,17186.0,98178,10,1419,2015-04-15,1700000.0,8073000550,-122.246,47.5115,2015-04-15,2290.0,13496.0
9238450160,3.0,1.0,1280.0,9630.0,98072,7,1420,2015-04-28,389000.0,9238450160,-122.163,47.7677,2015-04-28,1300.0,9453.0
6127600036,4.0,2.75,2390.0,6820.0,98115,7,1421,2014-11-05,799000.0,6127600036,-122.27,47.6788,2014-11-05,1980.0,6820.0
1370801331,4.0,2.5,4040.0,9630.0,98199,9,1422,2014-08-04,1400000.0,1370801331,-122.41,47.6408,2014-08-04,3160.0,8025.0
3500100226,2.0,1.0,920.0,8612.0,98155,7,1423,2014-12-29,340895.0,3500100226,-122.301,47.734,2014-12-29,1500.0,7956.0
319500570,4.0,2.5,2730.0,10281.0,98074,9,1424,2014-05-05,780000.0,319500570,-122.029,47.6227,2014-05-05,2750.0,7220.0
3751604974,2.0,1.5,1320.0,73600.0,98001,7,1425,2014-12-04,350000.0,3751604974,-122.271,47.2755,2014-12-04,1320.0,33600.0
7852030320,3.0,2.5,2620.0,4874.0,98065,7,1426,2015-02-17,470000.0,7852030320,-121.879,47.5328,2015-02-17,2360.0,4231.0
2481630070,4.0,3.0,3180.0,80837.0,98072,11,1427,2015-01-28,914600.0,2481630070,-122.134,47.7336,2015-01-28,3180.0,38715.0
4299000030,4.0,2.5,2900.0,4762.0,98042,8,1428,2014-09-23,354000.0,4299000030,-122.129,47.3663,2014-09-23,2900.0,5173.0
3886902590,5.0,2.0,1900.0,6000.0,98033,6,1429,2015-02-26,470000.0,3886902590,-122.186,47.6831,2015-02-26,2110.0,8400.0
9178601000,3.0,2.0,1760.0,5400.0,98103,7,1430,2014-07-30,715000.0,9178601000,-122.331,47.6558,2014-07-30,1640.0,5400.0
2861100030,2.0,1.0,760.0,4000.0,98108,6,1431,2014-10-07,265000.0,2861100030,-122.304,47.5466,2014-10-07,1640.0,4500.0
9471200370,4.0,3.0,3710.0,20000.0,98105,10,1432,2015-03-30,2540000.0,9471200370,-122.261,47.6696,2015-03-30,3970.0,20000.0
625049286,3.0,1.0,1530.0,4944.0,98103,7,1433,2014-08-15,640000.0,625049286,-122.341,47.6857,2014-08-15,1500.0,4944.0
133000135,4.0,1.75,1990.0,18900.0,98168,7,1434,2014-11-20,290000.0,133000135,-122.313,47.5131,2014-11-20,1710.0,12400.0
7214700830,5.0,4.75,3830.0,35000.0,98077,8,1435,2014-05-13,480000.0,7214700830,-122.079,47.7597,2014-05-13,2750.0,36150.0
4473400045,3.0,2.0,2040.0,5600.0,98144,7,1436,2014-08-26,535000.0,4473400045,-122.293,47.5959,2014-08-26,2120.0,4958.0
9413600350,3.0,1.75,2170.0,12220.0,98033,8,1437,2014-08-29,907000.0,9413600350,-122.195,47.6537,2014-08-29,1980.0,9000.0
1138010520,3.0,1.75,1620.0,7330.0,98034,7,1438,2014-06-01,459000.0,1138010520,-122.213,47.7148,2014-06-01,1380.0,7191.0
7431500341,3.0,2.5,3600.0,21399.0,98008,9,1439,2015-04-24,1360000.0,7431500341,-122.099,47.6191,2015-04-24,2830.0,17559.0
8830400135,3.0,1.5,1470.0,11599.0,98030,7,1440,2015-03-05,264950.0,8830400135,-122.188,47.3632,2015-03-05,1580.0,9760.0
5694000710,3.0,1.0,1760.0,3000.0,98103,6,1441,2014-11-07,352950.0,5694000710,-122.348,47.6598,2014-11-07,1320.0,1266.0
1951820070,3.0,2.25,2230.0,13100.0,98006,8,1442,2014-08-22,491500.0,1951820070,-122.174,47.5413,2014-08-22,2010.0,10650.0
6137500320,4.0,3.5,3770.0,37034.0,98007,10,1443,2014-06-25,1230000.0,6137500320,-122.151,47.6463,2014-06-25,3200.0,36342.0
6703100070,3.0,1.0,1200.0,9194.0,98155,7,1444,2015-04-06,369500.0,6703100070,-122.319,47.7362,2015-04-06,1330.0,8650.0
339350070,3.0,2.5,2090.0,6294.0,98052,9,1445,2015-03-18,566000.0,339350070,-122.095,47.686,2015-03-18,2520.0,5735.0
7399300860,3.0,2.25,1500.0,7308.0,98055,7,1446,2014-08-25,290000.0,7399300860,-122.187,47.4621,2014-08-25,1480.0,7400.0
8907500070,5.0,5.0,8000.0,23985.0,98004,12,1447,2015-04-13,5350000.0,8907500070,-122.22,47.6232,2015-04-13,4600.0,21750.0
8651430560,3.0,1.0,870.0,5330.0,98042,6,1448,2014-05-22,180000.0,8651430560,-122.077,47.369,2014-05-22,840.0,5200.0
2228900270,2.0,1.0,1010.0,6000.0,98133,6,1449,2014-08-12,215000.0,2228900270,-122.353,47.771,2014-08-12,1610.0,7313.0
2228900270,2.0,1.0,1010.0,6000.0,98133,6,1450,2015-02-12,302000.0,2228900270,-122.353,47.771,2015-02-12,1610.0,7313.0
6880200030,3.0,1.75,1860.0,7881.0,98198,7,1451,2015-04-10,352500.0,6880200030,-122.322,47.3855,2015-04-10,1490.0,7527.0
7227501170,4.0,2.0,1330.0,5926.0,98056,5,1452,2014-06-26,235867.0,7227501170,-122.19,47.496,2014-06-26,1150.0,5485.0
7504460200,3.0,2.25,1760.0,11946.0,98074,8,1453,2014-07-17,500000.0,7504460200,-122.05,47.624,2014-07-17,2080.0,12068.0
1559900200,3.0,2.25,1800.0,4500.0,98019,7,1454,2015-03-26,382000.0,1559900200,-121.98,47.7462,2015-03-26,1760.0,6589.0
546000400,5.0,2.5,1690.0,2402.0,98117,7,1455,2015-04-22,515000.0,546000400,-122.38,47.6903,2015-04-22,1200.0,4005.0
1596600060,1.0,1.0,660.0,2600.0,98144,6,1456,2015-05-01,250000.0,1596600060,-122.304,47.5723,2015-05-01,1560.0,5445.0
6021501920,3.0,2.25,2400.0,5300.0,98117,7,1457,2014-06-27,672500.0,6021501920,-122.384,47.6876,2014-06-27,1540.0,4800.0
3275860270,3.0,2.25,3020.0,13031.0,98052,9,1458,2014-10-22,755000.0,3275860270,-122.098,47.6897,2014-10-22,2480.0,10204.0
5457300703,3.0,1.0,1500.0,2555.0,98109,7,1459,2015-03-20,707500.0,5457300703,-122.353,47.627,2015-03-20,1820.0,2555.0
2919700885,4.0,2.0,1560.0,3840.0,98117,6,1460,2014-08-26,459000.0,2919700885,-122.365,47.6882,2014-08-26,1560.0,4800.0
1951500030,3.0,1.0,1090.0,10620.0,98032,7,1461,2015-02-04,140000.0,1951500030,-122.294,47.3748,2015-02-04,1380.0,10620.0
9550200310,2.0,1.0,970.0,4284.0,98103,7,1462,2014-08-11,495000.0,9550200310,-122.333,47.6667,2014-08-11,2050.0,4284.0
3630120700,3.0,3.25,3190.0,5283.0,98029,9,1463,2014-05-13,757000.0,3630120700,-122.002,47.5534,2014-05-13,2950.0,5198.0
3630120700,3.0,3.25,3190.0,5283.0,98029,9,1464,2015-01-07,765000.0,3630120700,-122.002,47.5534,2015-01-07,2950.0,5198.0
6370000070,4.0,1.5,1890.0,6052.0,98125,7,1465,2014-09-19,359000.0,6370000070,-122.3,47.7055,2014-09-19,1510.0,6072.0
7935000125,3.0,1.0,1050.0,7500.0,98136,6,1466,2014-06-05,440000.0,7935000125,-122.396,47.5473,2014-06-05,1380.0,7500.0
3034200058,4.0,1.5,1390.0,7200.0,98133,7,1467,2014-05-29,400000.0,3034200058,-122.332,47.7224,2014-05-29,1630.0,7702.0
2856102336,3.0,2.0,1700.0,4080.0,98117,7,1468,2015-03-25,652000.0,2856102336,-122.393,47.6785,2015-03-25,1480.0,5100.0
2523039239,3.0,1.75,1050.0,5850.0,98166,7,1469,2014-05-30,260000.0,2523039239,-122.358,47.4574,2014-05-30,1220.0,8880.0
5452800310,5.0,3.0,3340.0,10796.0,98040,9,1470,2015-04-20,1330000.0,5452800310,-122.229,47.5421,2015-04-20,3290.0,12955.0
2724069070,4.0,2.0,1540.0,17859.0,98027,6,1471,2015-02-20,519500.0,2724069070,-122.032,47.5326,2015-02-20,1390.0,9688.0
6690500320,3.0,1.0,1710.0,5992.0,98103,7,1472,2014-10-27,650000.0,6690500320,-122.354,47.6861,2014-10-27,1240.0,3001.0
2413301070,4.0,2.25,2100.0,8075.0,98003,8,1473,2015-03-24,280000.0,2413301070,-122.329,47.3251,2015-03-24,2100.0,7464.0
1562100030,4.0,1.75,1730.0,7980.0,98007,8,1474,2014-09-10,515000.0,1562100030,-122.138,47.6219,2014-09-10,2080.0,8400.0
7941140070,3.0,2.25,1500.0,2692.0,98034,7,1475,2015-03-18,400000.0,7941140070,-122.203,47.7159,2015-03-18,1470.0,2418.0
1703050520,3.0,2.5,2380.0,5017.0,98074,9,1476,2015-04-14,652100.0,1703050520,-122.021,47.6297,2015-04-14,2670.0,6066.0
2412600030,6.0,3.0,2180.0,7956.0,98003,7,1477,2014-06-23,235000.0,2412600030,-122.305,47.3054,2014-06-23,2214.0,7684.0
5266300140,4.0,1.5,1840.0,10080.0,98118,8,1478,2015-04-08,701000.0,5266300140,-122.279,47.5575,2015-04-08,1830.0,5040.0
11520030,4.0,2.5,2341.0,9594.0,98052,9,1479,2014-06-24,640000.0,11520030,-122.115,47.6993,2014-06-24,2850.0,9421.0
7202290140,3.0,2.5,1690.0,4584.0,98053,7,1480,2014-07-28,455800.0,7202290140,-122.043,47.6866,2014-07-28,1600.0,3164.0
8161010060,3.0,2.5,2490.0,21937.0,98014,8,1481,2014-12-18,504750.0,8161010060,-121.898,47.6442,2014-12-18,2450.0,21937.0
8562900710,3.0,3.0,2440.0,15540.0,98074,9,1482,2014-07-11,483000.0,8562900710,-122.06,47.6104,2014-07-11,2440.0,15283.0
8888000055,3.0,0.75,920.0,20412.0,98070,6,1483,2014-12-30,530000.0,8888000055,-122.49,47.4781,2014-12-30,1162.0,54705.0
3395800295,2.0,1.0,1030.0,8786.0,98146,6,1484,2014-07-11,250000.0,3395800295,-122.341,47.4814,2014-07-11,1480.0,8121.0
5557320030,5.0,2.75,2000.0,5885.0,98023,7,1485,2014-09-24,229950.0,5557320030,-122.347,47.3155,2014-09-24,1960.0,6514.0
2909300640,4.0,3.5,4210.0,9414.0,98074,9,1486,2014-07-23,884744.0,2909300640,-122.022,47.6067,2014-07-23,3950.0,8880.0
5202500030,3.0,1.5,1610.0,9964.0,98052,7,1487,2015-04-01,514000.0,5202500030,-122.143,47.6681,2015-04-01,1610.0,9964.0
5561300640,3.0,2.25,1910.0,35015.0,98027,8,1488,2015-05-06,532000.0,5561300640,-122.006,47.4672,2015-05-06,2340.0,36680.0
3449900030,4.0,2.5,2660.0,5539.0,98059,8,1489,2014-09-11,423000.0,3449900030,-122.162,47.4981,2014-09-11,2380.0,5539.0
952003435,2.0,1.0,820.0,4025.0,98126,6,1490,2014-08-26,420000.0,952003435,-122.38,47.5649,2014-08-26,1410.0,5750.0
6204200340,3.0,1.75,1730.0,18250.0,98011,8,1491,2014-11-10,521000.0,6204200340,-122.201,47.737,2014-11-10,2180.0,10027.0
1737100830,4.0,2.25,2360.0,7490.0,98033,8,1492,2015-02-05,577000.0,1737100830,-122.169,47.6988,2015-02-05,2360.0,7490.0
2207200520,3.0,1.0,970.0,8040.0,98007,7,1493,2014-09-29,425000.0,2207200520,-122.132,47.603,2014-09-29,1250.0,7000.0
3818400060,4.0,2.5,2460.0,4862.0,98028,8,1494,2014-10-31,495000.0,3818400060,-122.235,47.7719,2014-10-31,2900.0,4895.0
9264960560,3.0,2.5,2690.0,8577.0,98023,9,1495,2014-10-01,340000.0,9264960560,-122.351,47.3026,2014-10-01,2570.0,8066.0
6362900172,3.0,3.5,1820.0,1991.0,98144,8,1496,2014-09-23,499950.0,6362900172,-122.298,47.596,2014-09-23,1550.0,1460.0
9272200810,4.0,3.0,3470.0,4750.0,98116,9,1497,2015-03-16,1220000.0,9272200810,-122.386,47.5917,2015-03-16,2420.0,4761.0
3629160060,4.0,2.75,3370.0,7634.0,98056,8,1498,2015-02-27,720000.0,3629160060,-122.204,47.5259,2015-02-27,2460.0,7634.0
4324200060,3.0,1.5,1700.0,8247.0,98031,7,1499,2015-03-12,249000.0,4324200060,-122.174,47.4216,2015-03-12,1440.0,8400.0
3830620710,3.0,1.0,1340.0,11070.0,98030,7,1500,2014-06-13,206135.0,3830620710,-122.178,47.3527,2014-06-13,1650.0,7630.0
3276900030,5.0,2.75,2000.0,9276.0,98055,7,1501,2014-10-06,300000.0,3276900030,-122.19,47.444,2014-10-06,1240.0,8270.0
4058800830,6.0,3.0,3840.0,14040.0,98178,8,1502,2015-03-18,612000.0,4058800830,-122.241,47.506,2015-03-18,2170.0,6765.0
6202600070,5.0,2.5,3890.0,27311.0,98177,10,1503,2014-11-06,1100000.0,6202600070,-122.363,47.7291,2014-11-06,3160.0,22641.0
8581200030,4.0,2.0,1220.0,9100.0,98023,7,1504,2015-02-24,230000.0,8581200030,-122.376,47.2964,2015-02-24,1160.0,7700.0
2771601940,3.0,1.0,2280.0,4600.0,98119,8,1505,2015-05-04,850000.0,2771601940,-122.372,47.6378,2015-05-04,1910.0,4000.0
2214800270,4.0,2.5,2770.0,7000.0,98001,7,1506,2014-09-25,355000.0,2214800270,-122.256,47.3396,2014-09-25,2140.0,7684.0
7312000240,4.0,2.5,2520.0,7253.0,98059,9,1507,2014-06-23,442000.0,7312000240,-122.159,47.5148,2014-06-23,2570.0,8359.0
8562890560,4.0,3.0,3060.0,5000.0,98042,8,1508,2014-06-26,399000.0,8562890560,-122.126,47.3786,2014-06-26,3060.0,5668.0
4136930310,4.0,2.5,2390.0,7115.0,98092,9,1509,2014-11-06,360000.0,4136930310,-122.222,47.2593,2014-11-06,2600.0,7916.0
1328330350,3.0,1.75,1320.0,7725.0,98058,8,1510,2015-02-13,390000.0,1328330350,-122.133,47.4425,2015-02-13,2020.0,7210.0
5255690060,5.0,2.5,2900.0,8711.0,98011,8,1511,2015-03-18,413000.0,5255690060,-122.197,47.7752,2015-03-18,2340.0,8869.0
402000260,2.0,1.0,700.0,9500.0,98118,6,1512,2015-02-11,190000.0,402000260,-122.276,47.5294,2015-02-11,1020.0,5617.0
7787110060,3.0,2.5,2210.0,9226.0,98045,8,1513,2014-10-13,432900.0,7787110060,-121.782,47.4849,2014-10-13,2430.0,8902.0
8651580310,3.0,2.25,2180.0,7741.0,98074,9,1514,2014-05-28,621138.0,8651580310,-122.072,47.6482,2014-05-28,2300.0,8581.0
3705000060,3.0,2.25,2080.0,4252.0,98042,7,1515,2014-06-04,270000.0,3705000060,-122.157,47.4203,2014-06-04,2080.0,2275.0
7525410060,4.0,2.25,2090.0,35040.0,98075,8,1516,2015-01-09,610000.0,7525410060,-122.032,47.5739,2015-01-09,2910.0,21132.0
3295700060,3.0,2.0,1720.0,5525.0,98108,7,1517,2014-06-02,500000.0,3295700060,-122.298,47.559,2014-06-02,1760.0,5525.0
8121500060,4.0,2.25,2460.0,40635.0,98053,8,1518,2014-08-07,715000.0,8121500060,-122.032,47.6627,2014-08-07,2250.0,40635.0
3728800320,3.0,1.5,1470.0,14821.0,98042,7,1519,2014-05-29,264000.0,3728800320,-122.148,47.3658,2014-05-29,1760.0,15370.0
6003501535,3.0,1.75,1650.0,3200.0,98102,8,1520,2014-08-28,550000.0,6003501535,-122.317,47.6209,2014-08-28,1500.0,2400.0
2621750340,3.0,2.0,1690.0,9087.0,98042,8,1521,2014-10-15,337000.0,2621750340,-122.108,47.3724,2014-10-15,2090.0,8100.0
3445000274,3.0,1.0,970.0,8710.0,98198,6,1522,2015-05-13,170000.0,3445000274,-122.302,47.4167,2015-05-13,1280.0,11805.0
3288200030,4.0,2.5,2030.0,9095.0,98034,7,1523,2014-08-29,405000.0,3288200030,-122.185,47.7321,2014-08-29,1940.0,8000.0
4188000640,4.0,2.5,2540.0,28563.0,98052,10,1524,2014-09-11,775000.0,4188000640,-122.114,47.7185,2014-09-11,2790.0,20301.0
2558730070,3.0,2.25,1570.0,7475.0,98034,7,1525,2014-08-25,425000.0,2558730070,-122.174,47.7223,2014-08-25,1700.0,7230.0
7923500060,5.0,2.75,2580.0,9242.0,98007,8,1526,2014-09-22,713000.0,7923500060,-122.133,47.5943,2014-09-22,2240.0,9316.0
8016300030,5.0,2.5,2090.0,8712.0,98008,8,1527,2014-11-03,555000.0,8016300030,-122.127,47.5968,2014-11-03,2490.0,8712.0
3629920830,4.0,2.5,3260.0,5608.0,98029,9,1528,2015-05-06,810000.0,3629920830,-121.995,47.5453,2015-05-06,3010.0,5608.0
4054510270,4.0,3.75,3830.0,41263.0,98077,11,1529,2014-08-27,1250000.0,4054510270,-122.042,47.7237,2014-08-27,5600.0,56568.0
2864600105,3.0,3.5,2130.0,6150.0,98199,8,1530,2014-06-24,819000.0,2864600105,-122.405,47.6491,2014-06-24,2040.0,5381.0
8165500830,3.0,2.5,1690.0,1200.0,98106,8,1531,2015-03-27,409900.0,8165500830,-122.367,47.5389,2015-03-27,1690.0,1760.0
4395600060,2.0,2.5,1780.0,2067.0,98004,9,1532,2014-06-30,935000.0,4395600060,-122.21,47.6132,2014-06-30,2320.0,2067.0
4444800045,4.0,1.75,1620.0,7560.0,98117,7,1533,2015-04-20,657500.0,4444800045,-122.4,47.6981,2015-04-20,2170.0,8650.0
1115300270,6.0,3.75,4210.0,6105.0,98059,9,1534,2015-04-28,900000.0,1115300270,-122.157,47.5211,2015-04-28,3820.0,6368.0
5363200200,5.0,3.25,2980.0,7095.0,98115,9,1535,2015-04-02,932800.0,5363200200,-122.294,47.6919,2015-04-02,1670.0,7140.0
6067900640,3.0,2.0,1490.0,9000.0,98006,8,1536,2015-04-20,391000.0,6067900640,-122.184,47.5455,2015-04-20,2190.0,9000.0
4279200060,4.0,2.5,2110.0,9825.0,98059,8,1537,2014-12-30,420000.0,4279200060,-122.153,47.4979,2014-12-30,1650.0,9900.0
3425059222,6.0,3.5,6563.0,32670.0,98005,10,1538,2014-11-24,1300000.0,3425059222,-122.157,47.6078,2014-11-24,2610.0,22651.0
5253300397,3.0,1.5,1510.0,16800.0,98133,8,1539,2015-04-09,415000.0,5253300397,-122.338,47.751,2015-04-09,1560.0,7276.0
1769600204,3.0,1.75,1830.0,9425.0,98146,8,1540,2015-02-25,350000.0,1769600204,-122.379,47.5038,2015-02-25,1670.0,8430.0
1176001195,2.0,1.0,1230.0,1820.0,98107,7,1541,2014-06-21,375000.0,1176001195,-122.401,47.6684,2014-06-21,1660.0,3056.0
1239400570,3.0,1.75,2180.0,14135.0,98033,8,1542,2014-11-17,860000.0,1239400570,-122.187,47.673,2014-11-17,3540.0,10318.0
6071600270,4.0,2.25,2220.0,8872.0,98006,8,1543,2014-06-03,495000.0,6071600270,-122.17,47.5491,2014-06-03,2220.0,9106.0
1311100520,4.0,2.25,1730.0,8400.0,98001,7,1544,2015-04-14,250000.0,1311100520,-122.288,47.3386,2015-04-14,1550.0,7920.0
1402200070,4.0,2.25,1990.0,21312.0,98058,8,1545,2014-10-13,365000.0,1402200070,-122.144,47.439,2014-10-13,2400.0,19210.0
1419700270,3.0,2.75,1540.0,6760.0,98034,7,1546,2014-05-07,503000.0,1419700270,-122.212,47.7163,2014-05-07,1540.0,7416.0
5126900310,2.0,1.0,1100.0,7200.0,98058,6,1547,2015-03-25,150000.0,5126900310,-122.172,47.4752,2015-03-25,1390.0,7200.0
8816400885,4.0,1.75,1640.0,1480.0,98105,7,1548,2014-10-08,450000.0,8816400885,-122.314,47.6684,2014-10-08,1420.0,2342.0
5412100550,4.0,3.0,2590.0,7213.0,98001,8,1549,2014-12-08,355000.0,5412100550,-122.289,47.2609,2014-12-08,2550.0,6800.0
7203000465,3.0,2.0,1450.0,9333.0,98003,7,1550,2014-10-18,245000.0,7203000465,-122.315,47.346,2014-10-18,1910.0,7701.0
1862900160,3.0,2.0,1180.0,7793.0,98031,7,1551,2014-07-03,265900.0,1862900160,-122.181,47.4053,2014-07-03,1720.0,7793.0
984220240,4.0,2.5,1820.0,7575.0,98058,7,1552,2014-11-25,299000.0,984220240,-122.167,47.4339,2014-11-25,1840.0,7650.0
4458800060,4.0,2.25,2360.0,11523.0,98040,10,1553,2015-04-09,957500.0,4458800060,-122.224,47.5318,2015-04-09,2850.0,11362.0
1138000160,3.0,1.0,1120.0,7250.0,98034,7,1554,2014-09-08,343000.0,1138000160,-122.211,47.7143,2014-09-08,1340.0,7302.0
9406520550,3.0,2.25,1646.0,7364.0,98038,7,1555,2014-10-27,307500.0,9406520550,-122.037,47.3646,2014-10-27,1975.0,9161.0
7852160070,5.0,3.75,4210.0,14599.0,98065,10,1556,2015-01-05,937500.0,7852160070,-121.858,47.5364,2015-01-05,3950.0,13591.0
7214700160,3.0,3.0,2480.0,45302.0,98077,8,1557,2014-05-09,610000.0,7214700160,-122.073,47.7591,2014-05-09,1260.0,14100.0
2483700160,3.0,1.5,1590.0,7080.0,98136,8,1558,2014-09-17,720000.0,2483700160,-122.386,47.5244,2014-09-17,2080.0,7200.0
1972201820,4.0,2.0,2130.0,2620.0,98103,7,1559,2014-10-16,610000.0,1972201820,-122.346,47.6515,2014-10-16,1330.0,2719.0
9477000060,3.0,1.75,1650.0,7965.0,98034,7,1560,2015-03-31,434500.0,9477000060,-122.193,47.7335,2015-03-31,1560.0,7350.0
7932000041,2.0,2.5,3090.0,47044.0,98058,10,1561,2015-05-12,602500.0,7932000041,-122.177,47.4291,2015-05-12,1860.0,62829.0
1231000520,4.0,2.5,2180.0,4000.0,98118,8,1562,2014-11-18,607010.0,1231000520,-122.269,47.5553,2014-11-18,2180.0,4000.0
7522500070,3.0,1.0,1800.0,5750.0,98117,7,1563,2015-02-04,610000.0,7522500070,-122.395,47.686,2015-02-04,1320.0,5625.0
4215250310,4.0,2.5,3720.0,35000.0,98072,10,1564,2014-09-19,828500.0,4215250310,-122.13,47.7582,2014-09-19,3720.0,35000.0
5560000070,3.0,1.0,1100.0,8560.0,98023,6,1565,2014-07-07,199990.0,5560000070,-122.338,47.329,2014-07-07,1120.0,8470.0
1545804460,3.0,1.75,1530.0,9362.0,98038,7,1566,2015-04-01,294000.0,1545804460,-122.049,47.3643,2015-04-01,1480.0,8125.0
